id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
15.csv_Day7_10h00m,32.13144124900737,36.96521509410303,42.66487014870834,48.312144518981825,51.94073362924563,56.34291225013023,60.01510144580953,64.70409170605001,70.05732033075
15.csv_Day7_10h30m,35.74499648788525,42.047825982327275,46.453993795544115,50.550224311780106,56.779431881166666,59.56807511002573,62.42843898632468,66.6443305894359,73.17792241644091
15.csv_Day7_11h00m,36.666331526427534,40.52555794332474,44.4819537119091,49.64176036860606,53.93823213291666,58.82312612667535,61.99737296784167,68.40907435971212,74.85652037835067
15.csv_Day7_11h30m,35.21390839885,39.439143810499885,43.75829703533461,48.036546067171656,52.940467052069565,57.55773409208771,62.359055832733326,67.17455888082914,75.41451084238462
15.csv_Day7_12h00m,32.879677468333334,39.145975385527514,43.10671446290715,47.06496669989333,52.72901771625,57.47107494498456,62.11357389145297,69.00335339617142,79.10633316987501
15.csv_Day7_12h30m,32.6681308218353,38.0094180762874,42.93220766519287,46.88608295253044,52.98751431421387,56.82941462741778,61.36720962439084,69.34561059348572,79.7739920215
15.csv_Day7_13h00m,32.17609313739667,36.98202470363636,43.087283066187396,46.2657881078,50.40121920036947,56.272813330666665,59.94727761519118,66.1837265682896,76.1834965158
15.csv_Day7_13h30m,29.0616364261,34.056412947360144,38.74300073307001,42.6448298850436,46.717288168270485,51.38330758534022,55.81583674094998,59.60333202857538,70.09942069402501
15.csv_Day7_14h00m,27.915520491437253,32.30496694024,36.85909255474157,41.22425828059372,45.176521664722216,48.92290995920889,52.4625674662976,57.328256703195606,66.98123116843956
15.csv_Day7_14h30m,20.69855901975,25.235596514492656,29.359247214925,33.599765611215204,37.37031772375384,40.889460714719995,44.573336943770784,49.8750766408,56.925677430750014
15.csv_Day7_15h00m,19.330063078100004,23.363581908352383,28.851345115607288,32.326532625780004,35.092456006032734,37.598069929286666,41.290509655274995,45.95640789928688,51.73063171884286
15.csv_Day7_15h30m,14.888575395254607,18.473871621913336,22.84076743372748,26.88037473659448,29.908988062541663,32.18081278058666,34.221624434342445,37.689259009963635,44.147107108611536
15.csv_Day7_16h00m,10.185824466071427,15.838169461192308,18.86241962418393,22.265029221771428,25.58510471626558,27.59852293546222,29.43804757462,33.268058345828145,39.58427367196666
15.csv_Day7_16h30m,6.257615880108333,11.346902814705714,14.944502119974999,17.079568355076926,19.577110512726357,20.83421027409261,22.96335613878235,26.718554168542934,33.326417107340006
15.csv_Day7_17h00m,4.249627008972052,8.154492315313847,10.408707145647751,13.193828006283335,14.163563104666665,15.605681688927266,16.84540539188667,19.06259753437412,23.776625397010715
15.csv_Day7_17h30m,1.418378621014286,3.95515909625,5.988795092775213,7.945468580173566,9.181156018404762,10.052785711226667,11.282033856816666,13.040080773366665,16.383297957750003
15.csv_Day7_18h00m,0.3074652880095455,1.6134140515931508,3.1540188549204213,4.041065684872727,4.703527841089286,5.776676844266521,6.823122785406248,7.956723448205,9.894793960785718
15.csv_Day7_18h30m,0.06753159526519087,0.3753543805,0.8103294551166668,1.2993496242923077,1.7340745198290044,2.15735107635,2.836066078785,3.4460698863454544,4.270396018646668
15.csv_Day7_19h00m,0.0,0.0,0.01997355664142858,0.07564640079532164,0.13479296178571426,0.21437037033831163,0.38434690706233754,0.54891097861,1.0631092644466669
15.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_5h00m,0.0,0.0,0.08925771286398955,0.20686716326,0.34052596271969704,0.4504551046,0.678840686478779,0.8850513089475114,1.3692309373583336
15.csv_Day8_5h30m,0.09989719659131834,0.80689986326,1.4617208084526319,2.10023645396,3.0849676330749998,3.6494417876285694,4.411249252558721,5.414334531542029,6.471544409053334
15.csv_Day8_6h00m,0.5892173293388462,2.9455528654681022,4.633670324236264,6.0216860372,8.253918416444444,9.436984200914974,10.901935452488237,12.202804182409999,14.062061617175
15.csv_Day8_6h30m,1.8827534672786235,7.699191202866666,10.850244351766666,13.106785329846089,15.839761170052736,17.939715938551693,19.650082573428183,21.45250711422857,23.142794486845936
15.csv_Day8_7h00m,4.513629847528283,13.454149421353502,18.0688256781325,21.327312838003472,23.410930868833336,25.58750301658588,27.7987003781697,29.768378249244446,32.41230095364286
15.csv_Day8_7h30m,10.138717591540336,20.58441962204,24.567854218628533,28.805208733500002,30.77563885675,33.74584443343859,35.83462389846667,39.089284996605265,41.26537912735
15.csv_Day8_8h00m,16.192513665299998,25.29937325634462,32.723788589083334,36.218575837126664,38.33079645616667,41.21391627112156,44.11216856592521,47.16175329364706,50.01204170483794
15.csv_Day8_8h30m,20.27906901142059,31.258370170000003,37.888984499950006,42.054418867936285,45.14735664897661,48.29887538902207,50.874030002249995,53.84771630264286,59.13858515707956
15.csv_Day8_9h00m,26.293511481077783,37.41017787111,44.38143539075652,46.92044145704201,51.12403253222115,53.4885585188792,56.02779413426761,59.2388605572,63.35460865965263
15.csv_Day8_9h30m,32.1138213619625,42.3199639384,48.47444528375,51.52706381145971,56.91468461916973,60.40818944367273,62.62259277941786,65.91606266570001,72.37341911367693
15.csv_Day8_10h00m,36.180913656762506,45.35630263789778,49.783102778472724,54.6887374538,57.844016352904404,61.0026315632,64.71239305134547,67.35873821843998,72.845687801
15.csv_Day8_10h30m,41.333798342661765,47.987423158,53.417248362433334,58.936692864461534,62.52436019060607,65.57731416398208,68.50579855919999,72.06323783522706,77.10731792
15.csv_Day8_11h00m,41.47209948139706,47.86925785,53.22019130538095,57.15767090405714,60.336677568510105,62.31950862579999,66.36293994385956,69.62946058541905,76.60034479011539
15.csv_Day8_11h30m,42.10346666587011,47.75336011306584,54.2495599866,57.551159519766664,60.938690269807694,65.4298653870083,69.69892922993334,75.2046836887,80.71305262686924
15.csv_Day8_12h00m,42.785417353821614,49.0776338530084,55.3030075965909,61.083327342405795,64.36677971479583,67.8140930550238,71.64376387670976,76.00724783914286,82.14751078075001
15.csv_Day8_12h30m,40.17114325125274,48.5297081855,54.225614655286364,58.78535020889041,62.44624113545615,65.58368060702325,70.25081650348174,75.3105600985,82.12325174845455
15.csv_Day8_13h00m,40.699788477225724,47.41262502408572,53.087788841781546,55.83746964494616,60.3338203047768,63.971458228109796,67.93793366492207,73.66818701140001,80.39346976750004
15.csv_Day8_13h30m,35.097633123205966,42.088167042256046,47.901226126000005,51.94383273511516,55.61494660626251,58.9796775838,63.80430650592857,69.25389333066667,74.86257725423864
15.csv_Day8_14h00m,33.411030150983336,41.24063900696666,45.876519953750005,49.52890299839904,53.59131074616407,56.24289965691313,59.532623955999995,63.8115533442,69.00433631522309
15.csv_Day8_14h30m,26.046569572231366,32.315061031142356,36.494183050113044,40.61299055093333,45.07590321150856,47.11348864944965,50.34466398008333,53.495696668222216,59.03883217022619
15.csv_Day8_15h00m,23.363675287270002,31.100513715169807,33.83210987653594,38.80257849938128,41.77303976267851,44.25231855773777,47.9333843805421,51.72238057786858,60.389085624090924
15.csv_Day8_15h30m,19.532960596776192,25.773492442613335,30.06957950282072,32.96119572382717,35.36467985516346,38.12385318523809,41.836781216999995,46.01006103980305,50.70494163320001
15.csv_Day8_16h00m,16.060730921778735,21.87135929122778,25.915647737475002,28.080450001522784,30.202899712245575,33.47717057718096,36.56366204286667,39.36417897737,43.15580050682647
15.csv_Day8_16h30m,11.222996623923462,16.394569128485713,20.135641084268183,22.109443680605303,24.18900192397436,26.435079758917773,29.012975349857136,31.262685948879998,35.65686932764
15.csv_Day8_17h00m,5.762766801530252,10.899020160767106,13.543604808430418,15.12233967354,16.24440201731169,17.733120372957895,19.6845286886997,22.1881589391,23.698247046520837
15.csv_Day8_17h30m,1.7060203374402778,4.662366255153383,7.169271070357143,8.792877262127142,10.108025009636364,11.250137824106666,13.056726348582352,14.772956824062176,16.452552789009996
15.csv_Day8_18h00m,0.37937599045714293,2.031498635957143,3.6679600259024627,4.973454916177778,5.960083701204546,6.867262004196189,8.102068018079999,9.697505683845714,10.856421776385
15.csv_Day8_18h30m,0.06058146453576925,0.45016426996578957,0.9283917264333332,1.7362050512691996,2.2614316805500003,3.016105138071428,3.561250645883333,4.237162599505456,5.024809935325003
15.csv_Day8_19h00m,0.0,0.0,0.03127977233999999,0.09559959000875,0.1976351983070404,0.40252783076999993,0.5460662922969697,0.8374570160250001,1.4262239122
15.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003594571994729623
16.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257621143283608
16.csv_Day7_6h30m,0.0,0.0,0.0,0.01138974736254898,0.04950756153734315,0.09024305388063115,0.16412324853215815,0.28418195657622225,0.6215922188079056
16.csv_Day7_7h00m,0.04816543337183023,0.15183370352563708,0.294198009651022,0.4108313246617164,0.5450262685014892,0.7451256178945452,1.1147102850946276,2.073432492566667,3.5513819930125052
16.csv_Day7_7h30m,1.6219970137872832,1.9231310275250855,2.235097578781483,2.474448686555401,2.74388635662831,3.1799900845043583,3.8788521750619833,5.657187121505883,9.205738442732002
16.csv_Day7_8h00m,7.0463752984272965,7.460498446138234,7.844442646790527,8.104142669116296,8.387099861402426,8.905137316836477,9.767430266236923,11.470236849079093,15.303989013000873
16.csv_Day7_8h30m,12.587067466543497,13.270432769187769,13.616215260484891,13.996147902615428,14.38143357392401,14.871836378428771,15.791457896756167,17.881887498045316,22.994112319267394
16.csv_Day7_9h00m,17.688314314371834,18.654304623389756,19.20438688070869,19.72555248184857,20.258223032123546,20.77957916828516,21.645349453268434,23.378191957717043,28.158177222272762
16.csv_Day7_9h30m,23.287681548002066,24.000335259252388,24.724883827808295,25.24515543869227,25.756665427881167,26.653753722967004,27.538492822142093,29.89361509329878,34.2852389547588
16.csv_Day7_10h00m,27.747030724932294,28.837310206765945,29.570440420511986,30.182491869929333,30.621224240643116,31.470671316646786,32.34867770714553,34.20693634475758,39.09543015553216
16.csv_Day7_10h30m,31.714023992270164,33.00882159956111,33.69410972432877,34.12708053836625,34.7585085754594,35.405208774923885,36.485883808774126,38.794408393528094,43.073797586208734
16.csv_Day7_11h00m,34.87099684976062,36.09577478893786,36.842611970473385,37.379686907357275,38.0424639371613,38.78844876725177,39.41061398014631,42.06363184837849,46.50370017019806
16.csv_Day7_11h30m,35.49513936614026,36.942510852558215,37.71857270671535,38.3640048616985,38.835765603586815,39.67601831473322,40.28210113426423,41.959627962005314,46.55743822902796
16.csv_Day7_12h00m,36.16963103161069,37.28705121537143,38.41775529149317,38.982588924125565,39.73804758228775,40.397025801118474,40.87020808130113,42.69027448339394,46.71835839378957
16.csv_Day7_12h30m,35.30948956044269,36.721155462218185,37.38658620705545,38.07697646667554,38.76096070668263,39.31899140316278,40.01505879352568,41.582730089710395,45.207024544280536
16.csv_Day7_13h00m,32.82855203063144,34.44296434291288,34.985875104865116,35.51615670694301,36.311344820202905,36.79834494545948,37.49677106049282,39.39090520137433,44.604005894605265
16.csv_Day7_13h30m,29.083151894722953,30.92330152791796,31.697232454673532,32.16973996662404,32.59102604150223,33.10247985120959,33.8462929109729,36.02729709427404,40.42694972483335
16.csv_Day7_14h00m,26.761311320023786,27.953217643507344,28.569961513226218,29.131471984629517,29.50501688363141,29.792493228532674,30.78205256077711,33.12740602811556,36.83908501848333
16.csv_Day7_14h30m,22.901625240775918,23.756568238600938,24.25299321787355,24.75661739804186,25.116277250247418,25.458025334539318,26.120015363914163,27.951856050107423,30.56071085506043
16.csv_Day7_15h00m,17.403332693351565,18.63316326016739,19.089355288059124,19.35557846043431,19.736955506305385,20.208521705476898,20.71907956419161,22.41706657605093,24.42711603802
16.csv_Day7_15h30m,12.017701607831206,12.975605679514317,13.327514724566855,13.654360790308045,13.983934933467484,14.372900714806113,15.01272432629167,16.249525781312602,18.782737879694285
16.csv_Day7_16h00m,6.768013884918376,7.323228191496779,7.631755294709892,7.913464677697085,8.151679213328467,8.52976004886635,9.102408957909576,10.13932364805438,12.647692910820181
16.csv_Day7_16h30m,1.5700458302266667,1.9356889051529589,2.2808131356233963,2.534133527033684,2.7656386752718385,3.0396362218737965,3.469201456197678,4.452277324305211,7.0254044842363665
16.csv_Day7_17h00m,0.018730182645817824,0.16009720048370385,0.26493919535969707,0.39062055137878354,0.47636687784086673,0.6126206128617959,0.7849813154506304,1.3282595090655465,2.5990452424186152
16.csv_Day7_17h30m,0.0,0.0,0.0,0.012714695969103842,0.03668829003671696,0.0659046458288887,0.12576708145718898,0.20242688185408164,0.6598567523244351
16.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04388895902748578
16.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004471751469333351
16.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003168135251174299
16.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042241705820650295
16.csv_Day8_6h30m,0.0,0.0,0.0,0.004296400347751789,0.02450109353455688,0.08279776457334606,0.14507703069710579,0.2681982516823385,0.6462274574985511
16.csv_Day8_7h00m,0.05668495004921571,0.1548041121686937,0.28616632791406543,0.45533746214142407,0.5778117797076923,0.7697279563295567,1.1834686780423977,2.2832689831944672,3.600909220863227
16.csv_Day8_7h30m,1.5379444019294695,1.9861498136750804,2.2871643780217767,2.622607552308049,3.068660271851509,3.37395691624257,4.020507795949159,6.552369916815152,9.885568980011634
16.csv_Day8_8h00m,7.25291789788145,7.6793302665566054,8.10350237009194,8.42232617581726,8.908264427213776,9.405525891361902,10.228993286783105,13.859776385857142,17.283179863663317
16.csv_Day8_8h30m,13.004968094758297,13.703862887015017,14.063912894437703,14.357175432028988,15.03789213135967,15.487533960488134,16.612636948819727,20.75443328824615,25.031875802933335
16.csv_Day8_9h00m,19.0623458010048,19.54188663509064,19.99340424690147,20.460013984391825,21.11456244060212,21.70710006507901,23.114191814486674,27.497277339063228,31.440050204727733
16.csv_Day8_9h30m,24.334121722047282,24.97294660706351,25.47645927148944,25.96338128164175,26.73293308747881,27.250874189296567,29.233197221120758,33.13192999872619,38.250979861073105
16.csv_Day8_10h00m,28.774038521595998,29.608078720354182,30.142984086431948,30.60964648263696,31.149453609027738,31.970543543551766,33.616615459972316,37.41564063344839,41.75100789933641
16.csv_Day8_10h30m,32.969750369249525,33.98108230031178,34.47328579519238,34.95192658230942,35.4941734589073,36.27551106443267,37.866655405441065,41.1743105322033,46.24517177661905
16.csv_Day8_11h00m,36.366186048564174,37.27704913141171,37.74517219815543,38.27369758280362,38.8607122334949,39.46204037470372,41.302038786323145,44.716677487896575,50.0566725774
16.csv_Day8_11h30m,37.65858440142697,38.54220587755888,38.95683256786029,39.48154199441388,39.92126859362804,40.591883359868454,42.44076361687778,45.45406057670667,50.62056447839899
16.csv_Day8_12h00m,38.09016996288954,39.24980017764452,39.688281879183144,40.229685197000165,40.6521763199122,41.33761419868219,43.13313657477797,45.72065812942581,51.11808448917647
16.csv_Day8_12h30m,37.74504164323511,38.57259516939747,38.98176092735285,39.57463016980697,40.00604940921379,40.62183561375389,41.620739726316586,45.15116488745505,50.76396004044413
16.csv_Day8_13h00m,35.5133813238696,36.00194151374613,36.53427469377093,36.933749938442155,37.5111745659557,38.231939826254184,39.458410347244,42.01426355348011,47.37944772460173
16.csv_Day8_13h30m,31.95631961035244,32.65038838944406,33.0287528277629,33.50907484142062,34.07599599413361,34.77540085416671,35.759593116172326,38.68473844646019,44.713570923513814
16.csv_Day8_14h00m,28.559421044792842,29.248813391069998,29.69490382656419,30.23316036999981,30.589395168176615,31.285959973583207,32.24729465697679,34.990838944558824,40.19107709683991
16.csv_Day8_14h30m,24.224646795715625,24.954532038529702,25.37760138225803,25.730284330845606,26.159632460406467,26.526406807155333,27.256527360415614,29.591240609883336,33.327824119690916
16.csv_Day8_15h00m,18.439116118163206,19.289898640730907,19.65801329832353,19.91405312635393,20.30869157736666,20.67193525291481,21.61572146284204,22.914809333306668,26.065187170226626
16.csv_Day8_15h30m,12.95139753397954,13.59344791681917,14.015717839579446,14.21050687554759,14.518375680555884,15.020563772326737,15.807373079894722,17.40702557385217,20.15259039564733
16.csv_Day8_16h00m,7.298514195452066,7.625897759861348,8.049745346827306,8.258617351545574,8.611035156891003,8.968053131360762,9.732702366137843,11.102592170332603,13.880603816558418
16.csv_Day8_16h30m,1.7139811278967565,2.1156772511828676,2.483217199257639,2.6587568096364445,2.976561187939993,3.293591061860152,3.98890686847206,4.881642815457142,8.057839336662772
16.csv_Day8_17h00m,0.04263463302173913,0.1998046046341591,0.3055238869817748,0.4170918321236109,0.5353533845946286,0.7286394219583217,0.9024792779842793,1.3137432513628517,3.435740703508825
16.csv_Day8_17h30m,0.0,0.0,0.005551213596215302,0.022145517274457054,0.039688660554037664,0.0882520587510159,0.15133455233360424,0.34928412060729414,0.8871687881517657
16.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06560984524188532
16.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005352413449781919
16.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979881204772728
17.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.05348323524299753,0.14492131807391304,0.3312138735277564
17.csv_Day7_6h00m,0.0,0.0,0.059381445328139534,0.1526967448309091,0.2523659212319461,0.43037968182533043,0.6135242378616665,0.9285661326106374,1.306413415840469
17.csv_Day7_6h30m,1.933227186901747,2.651348017620909,3.032026529985793,3.31452625461523,3.6078635744974354,4.02540855149554,4.363641446636666,4.908215727512649,5.6820039212019955
17.csv_Day7_7h00m,7.300508642460399,8.714483832213332,9.673739153402275,10.144236224130307,10.534867567382143,11.078248755370511,11.622653949335465,12.258251796872063,13.12669106196
17.csv_Day7_7h30m,14.647326741755966,16.486423230949,17.18545189627188,18.05955621696925,18.757253185244444,19.37035256663572,20.081702738496585,20.69956076811933,21.673519552023222
17.csv_Day7_8h00m,22.62290807353224,24.2603320212575,25.08357831184454,26.085228885114017,27.269481072137687,27.756334349469917,28.688363166289992,29.552558806433286,30.507993463697673
17.csv_Day7_8h30m,30.153528925060833,31.894577861477018,32.928090555964644,33.924707838159556,34.99399966847815,35.826788056690575,37.05264040174498,38.1833166482564,39.067405650585606
17.csv_Day7_9h00m,37.34099776305118,38.785487750025,39.965542905478614,40.66999277213673,41.54846430958333,42.81699981824286,44.12546857826265,45.23654119053023,46.720991846767795
17.csv_Day7_9h30m,42.85522193925209,44.28952014894451,45.33367372667976,46.288458365760356,47.273715150344074,48.661788581253624,50.22947465438916,51.450320883608555,53.11280831684285
17.csv_Day7_10h00m,48.283756417339085,49.99223487567841,51.093273021734646,52.286040347013824,53.846752058023654,54.56122407904833,55.80307912995046,57.299181403137055,58.990824342908724
17.csv_Day7_10h30m,52.04279842070666,53.45455787413132,54.88602020178771,56.063849231659084,57.06813987802407,58.329423739457575,59.70996389742736,60.75619120512593,63.03271461404374
17.csv_Day7_11h00m,55.19798955009446,56.87945820860027,58.42171425502516,59.56992117227572,60.66339012844537,62.022795892931,63.190538223647145,64.70711918818344,67.00689253226041
17.csv_Day7_11h30m,53.35355100919405,56.25151672504218,57.998073249892855,58.986102123813865,60.03587382657447,61.28588931286596,63.13912028625869,64.42628140028094,67.35557973670556
17.csv_Day7_12h00m,54.406554985772004,56.91543588097187,58.111763696068124,59.262683952593214,60.553842006827765,61.7885157349231,62.89375548447406,64.39184312832609,67.68538783311539
17.csv_Day7_12h30m,51.481808050485554,53.286145442354126,54.848853248395926,56.40090459391795,57.49279945568918,58.65756807666581,59.44247532522361,60.99933842449162,64.4965513231064
17.csv_Day7_13h00m,49.93461176996569,51.809300286412615,53.433073612348686,54.26336786759864,55.5933850806553,56.99794555605823,58.021127166291166,59.245115087560336,62.50099753775864
