ID,착과량(int)
TEST_1270,219.0
TEST_1271,297.0
TEST_1272,208.0
TEST_1273,678.0
TEST_1274,461.0
TEST_1275,452.0
TEST_1276,571.0
TEST_1277,376.0
TEST_1278,620.0
TEST_1279,291.0
TEST_1280,328.0
TEST_1281,376.0
TEST_1282,46.0
TEST_1283,441.0
TEST_1284,647.0
TEST_1285,136.0
TEST_1286,240.0
TEST_1287,174.0
TEST_1288,724.0
TEST_1289,756.0
TEST_1290,206.0
TEST_1291,691.0
TEST_1292,799.0
TEST_1293,394.0
TEST_1294,520.0
TEST_1295,327.0
TEST_1296,630.0
TEST_1297,194.0
TEST_1298,750.0
TEST_1299,170.0
TEST_1300,455.0
TEST_1301,708.0
TEST_1302,729.0
TEST_1303,576.0
TEST_1304,629.0
TEST_1305,265.0
TEST_1306,611.0
TEST_1307,288.0
TEST_1308,737.0
TEST_1309,278.0
TEST_1310,674.0
TEST_1311,60.0
TEST_1312,126.0
TEST_1313,440.0
TEST_1314,409.0
TEST_1315,16.0
TEST_1316,74.0
TEST_1317,788.0
TEST_1318,134.0
TEST_1319,484.0
TEST_1320,528.0
TEST_1321,108.0
TEST_1322,794.0
TEST_1323,187.0
TEST_1324,585.0
TEST_1325,107.0
TEST_1326,285.0
TEST_1327,406.0
TEST_1328,295.0
TEST_1329,281.0
TEST_1330,322.0
TEST_1331,219.0
TEST_1332,532.0
TEST_1333,206.0
TEST_1334,46.0
TEST_1335,539.0
TEST_1336,426.0
TEST_1337,376.0
TEST_1338,527.0
TEST_1339,218.0
TEST_1340,779.0
TEST_1341,563.0
TEST_1342,317.0
TEST_1343,697.0
TEST_1344,259.0
TEST_1345,267.0
TEST_1346,580.0
TEST_1347,14.0
TEST_1348,291.0
TEST_1349,631.0
TEST_1350,490.0
TEST_1351,190.0
TEST_1352,299.0
TEST_1353,546.0
TEST_1354,494.0
TEST_1355,322.0
TEST_1356,314.0
TEST_1357,647.0
TEST_1358,647.0
TEST_1359,573.0
TEST_1360,406.0
TEST_1361,162.0
TEST_1362,705.0
TEST_1363,200.0
TEST_1364,27.0
TEST_1365,755.0
TEST_1366,270.0
TEST_1367,697.0
TEST_1368,473.0
TEST_1369,598.0
TEST_1370,570.0
TEST_1371,546.0
TEST_1372,246.0
TEST_1373,595.0
TEST_1374,464.0
TEST_1375,352.0
TEST_1376,415.0
TEST_1377,252.0
TEST_1378,480.0
TEST_1379,685.0
TEST_1380,354.0
TEST_1381,122.0
TEST_1382,491.0
TEST_1383,448.0
TEST_1384,6.0
TEST_1385,528.0
TEST_1386,269.0
TEST_1387,463.0
TEST_1388,259.0
TEST_1389,724.0
TEST_1390,368.0
TEST_1391,708.0
TEST_1392,427.0
TEST_1393,797.0
TEST_1394,719.0
TEST_1395,467.0
TEST_1396,454.0
TEST_1397,474.0
TEST_1398,712.0
TEST_1399,150.0
TEST_1400,559.0
TEST_1401,741.0
TEST_1402,446.0
TEST_1403,539.0
TEST_1404,650.0
TEST_1405,297.0
TEST_1406,292.0
TEST_1407,751.0
TEST_1408,265.0
TEST_1409,57.0
TEST_1410,309.0
TEST_1411,712.0
TEST_1412,28.0
TEST_1413,120.0
TEST_1414,428.0
TEST_1415,514.0
TEST_1416,519.0
TEST_1417,754.0
TEST_1418,580.0
TEST_1419,104.0
TEST_1420,299.0
TEST_1421,159.0
TEST_1422,179.0
TEST_1423,118.0
TEST_1424,558.0
TEST_1425,168.0
TEST_1426,580.0
TEST_1427,616.0
TEST_1428,360.0
TEST_1429,662.0
TEST_1430,497.0
TEST_1431,77.0
TEST_1432,661.0
TEST_1433,749.0
TEST_1434,44.0
TEST_1435,793.0
TEST_1436,186.0
TEST_1437,745.0
TEST_1438,306.0
TEST_1439,701.0
TEST_1440,573.0
TEST_1441,187.0
TEST_1442,505.0
TEST_1443,563.0
TEST_1444,675.0
TEST_1445,485.0
TEST_1446,120.0
TEST_1447,300.0
TEST_1448,583.0
TEST_1449,314.0
TEST_1450,608.0
TEST_1451,794.0
TEST_1452,395.0
TEST_1453,613.0
TEST_1454,554.0
TEST_1455,46.0
TEST_1456,415.0
TEST_1457,147.0
TEST_1458,514.0
TEST_1459,569.0
TEST_1460,59.0
TEST_1461,25.0
TEST_1462,369.0
TEST_1463,761.0
TEST_1464,320.0
TEST_1465,523.0
TEST_1466,14.0
TEST_1467,179.0
TEST_1468,649.0
TEST_1469,339.0
TEST_1470,534.0
TEST_1471,202.0
TEST_1472,750.0
TEST_1473,367.0
TEST_1474,76.0
TEST_1475,710.0
TEST_1476,462.0
TEST_1477,67.0
TEST_1478,256.0
TEST_1479,329.0
TEST_1480,781.0
TEST_1481,195.0
TEST_1482,36.0
TEST_1483,672.0
TEST_1484,700.0
TEST_1485,174.0
TEST_1486,33.0
TEST_1487,686.0
TEST_1488,186.0
TEST_1489,629.0
TEST_1490,154.0
TEST_1491,385.0
TEST_1492,577.0
TEST_1493,7.0
TEST_1494,611.0
TEST_1495,267.0
TEST_1496,320.0
TEST_1497,277.0
TEST_1498,439.0
TEST_1499,692.0
TEST_1500,582.0
TEST_1501,436.0
TEST_1502,587.0
TEST_1503,687.0
TEST_1504,411.0
TEST_1505,450.0
TEST_1506,518.0
TEST_1507,662.0
TEST_1508,412.0
TEST_1509,576.0
TEST_1510,459.0
TEST_1511,398.0
TEST_1512,181.0
TEST_1513,621.0
TEST_1514,173.0
TEST_1515,781.0
TEST_1516,497.0
TEST_1517,523.0
TEST_1518,206.0
TEST_1519,303.0
TEST_1520,636.0
TEST_1521,271.0
TEST_1522,99.0
TEST_1523,355.0
TEST_1524,174.0
TEST_1525,696.0
TEST_1526,662.0
TEST_1527,192.0
TEST_1528,308.0
TEST_1529,573.0
TEST_1530,522.0
TEST_1531,297.0
TEST_1532,514.0
TEST_1533,144.0
TEST_1534,427.0
TEST_1535,110.0
TEST_1536,269.0
TEST_1537,309.0
TEST_1538,488.0
TEST_1539,649.0
TEST_1540,65.0
TEST_1541,388.0
TEST_1542,74.0
TEST_1543,233.0
TEST_1544,377.0
TEST_1545,493.0
TEST_1546,184.0
TEST_1547,259.0
TEST_1548,540.0
TEST_1549,336.0
TEST_1550,152.0
TEST_1551,423.0
TEST_1552,381.0
TEST_1553,114.0
TEST_1554,293.0
TEST_1555,187.0
TEST_1556,327.0
TEST_1557,770.0
TEST_1558,195.0
TEST_1559,352.0
TEST_1560,573.0
TEST_1561,262.0
TEST_1562,495.0
TEST_1563,466.0
TEST_1564,320.0
TEST_1565,480.0
TEST_1566,649.0
TEST_1567,191.0
TEST_1568,392.0
TEST_1569,581.0
TEST_1570,535.0
TEST_1571,158.0
TEST_1572,412.0
TEST_1573,323.0
TEST_1574,606.0
TEST_1575,190.0
TEST_1576,495.0
TEST_1577,631.0
TEST_1578,435.0
TEST_1579,712.0
TEST_1580,49.0
TEST_1581,621.0
TEST_1582,407.0
TEST_1583,201.0
TEST_1584,595.0
TEST_1585,46.0
TEST_1586,158.0
TEST_1587,676.0
TEST_1588,635.0
TEST_1589,234.0
TEST_1590,34.0
TEST_1591,450.0
TEST_1592,588.0
TEST_1593,425.0
TEST_1594,159.0
TEST_1595,484.0
TEST_1596,161.0
TEST_1597,350.0
TEST_1598,435.0
TEST_1599,326.0
TEST_1600,488.0
TEST_1601,79.0
TEST_1602,225.0
TEST_1603,456.0
TEST_1604,6.0
TEST_1605,697.0
TEST_1606,93.0
TEST_1607,483.0
TEST_1608,158.0
TEST_1609,107.0
TEST_1610,723.0
TEST_1611,751.0
TEST_1612,573.0
TEST_1613,259.0
TEST_1614,556.0
TEST_1615,3.0
TEST_1616,48.0
TEST_1617,192.0
TEST_1618,204.0
TEST_1619,537.0
TEST_1620,328.0
TEST_1621,758.0
TEST_1622,394.0
TEST_1623,259.0
TEST_1624,778.0
TEST_1625,692.0
TEST_1626,595.0
TEST_1627,81.0
TEST_1628,452.0
TEST_1629,788.0
TEST_1630,679.0
TEST_1631,130.0
TEST_1632,467.0
TEST_1633,24.0
TEST_1634,103.0
TEST_1635,441.0
TEST_1636,39.0
TEST_1637,641.0
TEST_1638,415.0
TEST_1639,295.0
TEST_1640,221.0
TEST_1641,450.0
TEST_1642,269.0
TEST_1643,135.0
TEST_1644,178.0
TEST_1645,389.0
TEST_1646,629.0
TEST_1647,215.0
TEST_1648,327.0
TEST_1649,208.0
TEST_1650,719.0
TEST_1651,451.0
TEST_1652,100.0
TEST_1653,292.0
TEST_1654,334.0
TEST_1655,446.0
TEST_1656,576.0
TEST_1657,47.0
TEST_1658,565.0
TEST_1659,46.0
TEST_1660,455.0
TEST_1661,485.0
TEST_1662,399.0
TEST_1663,270.0
TEST_1664,547.0
TEST_1665,52.0
TEST_1666,180.0
TEST_1667,147.0
TEST_1668,376.0
TEST_1669,232.0
TEST_1670,705.0
TEST_1671,257.0
TEST_1672,151.0
TEST_1673,232.0
TEST_1674,216.0
TEST_1675,38.0
TEST_1676,554.0
TEST_1677,320.0
TEST_1678,184.0
TEST_1679,168.0
TEST_1680,335.0
TEST_1681,556.0
TEST_1682,573.0
TEST_1683,478.0
TEST_1684,216.0
TEST_1685,266.0
TEST_1686,541.0
TEST_1687,641.0
TEST_1688,2.0
TEST_1689,539.0
TEST_1690,378.0
TEST_1691,23.0
TEST_1692,493.0
TEST_1693,376.0
TEST_1694,240.0
TEST_1695,611.0
TEST_1696,399.0
TEST_1697,500.0
TEST_1698,377.0
TEST_1699,221.0
TEST_1700,547.0
TEST_1701,125.0
TEST_1702,599.0
TEST_1703,25.0
TEST_1704,184.0
TEST_1705,365.0
TEST_1706,121.0
TEST_1707,599.0
TEST_1708,410.0
TEST_1709,216.0
TEST_1710,329.0
TEST_1711,402.0
TEST_1712,273.0
TEST_1713,166.0
TEST_1714,671.0
TEST_1715,246.0
TEST_1716,121.0
TEST_1717,595.0
TEST_1718,385.0
TEST_1719,78.0
TEST_1720,425.0
TEST_1721,20.0
TEST_1722,701.0
TEST_1723,6.0
TEST_1724,88.0
TEST_1725,535.0
TEST_1726,300.0
TEST_1727,97.0
TEST_1728,591.0
TEST_1729,467.0
TEST_1730,785.0
TEST_1731,466.0
TEST_1732,200.0
TEST_1733,504.0
TEST_1734,127.0
TEST_1735,582.0
TEST_1736,577.0
TEST_1737,133.0
TEST_1738,566.0
TEST_1739,291.0
TEST_1740,639.0
TEST_1741,584.0
TEST_1742,624.0
TEST_1743,70.0
TEST_1744,354.0
TEST_1745,158.0
TEST_1746,363.0
TEST_1747,152.0
TEST_1748,663.0
TEST_1749,180.0
TEST_1750,452.0
TEST_1751,233.0
TEST_1752,275.0
TEST_1753,296.0
TEST_1754,355.0
TEST_1755,452.0
TEST_1756,267.0
TEST_1757,259.0
TEST_1758,139.0
TEST_1759,151.0
TEST_1760,528.0
TEST_1761,649.0
TEST_1762,501.0
TEST_1763,322.0
TEST_1764,467.0
TEST_1765,576.0
TEST_1766,599.0
TEST_1767,276.0
TEST_1768,191.0
TEST_1769,259.0
TEST_1770,559.0
TEST_1771,539.0
TEST_1772,368.0
TEST_1773,705.0
TEST_1774,456.0
TEST_1775,363.0
TEST_1776,265.0
TEST_1777,634.0
TEST_1778,330.0
TEST_1779,465.0
TEST_1780,130.0
TEST_1781,53.0
TEST_1782,153.0
TEST_1783,402.0
TEST_1784,745.0
TEST_1785,168.0
TEST_1786,182.0
TEST_1787,484.0
TEST_1788,366.0
TEST_1789,90.0
TEST_1790,352.0
TEST_1791,494.0
TEST_1792,612.0
TEST_1793,764.0
TEST_1794,14.0
TEST_1795,710.0
TEST_1796,267.0
TEST_1797,230.0
TEST_1798,260.0
TEST_1799,663.0
TEST_1800,339.0
TEST_1801,191.0
TEST_1802,758.0
TEST_1803,650.0
TEST_1804,141.0
TEST_1805,685.0
TEST_1806,208.0
TEST_1807,666.0
TEST_1808,28.0
TEST_1809,505.0
TEST_1810,126.0
TEST_1811,415.0
TEST_1812,168.0
TEST_1813,299.0
TEST_1814,737.0
TEST_1815,248.0
TEST_1816,781.0
TEST_1817,694.0
TEST_1818,595.0
TEST_1819,62.0
TEST_1820,218.0
TEST_1821,375.0
TEST_1822,31.0
TEST_1823,473.0
TEST_1824,244.0
TEST_1825,76.0
TEST_1826,588.0
TEST_1827,357.0
TEST_1828,259.0
TEST_1829,429.0
TEST_1830,428.0
TEST_1831,206.0
TEST_1832,38.0
TEST_1833,639.0
TEST_1834,686.0
TEST_1835,733.0
TEST_1836,336.0
TEST_1837,415.0
TEST_1838,60.0
TEST_1839,212.0
TEST_1840,71.0
TEST_1841,721.0
TEST_1842,62.0
TEST_1843,459.0
TEST_1844,210.0
TEST_1845,319.0
TEST_1846,161.0
TEST_1847,539.0
TEST_1848,222.0
TEST_1849,569.0
TEST_1850,601.0
TEST_1851,582.0
TEST_1852,218.0
TEST_1853,695.0
TEST_1854,770.0
TEST_1855,576.0
TEST_1856,501.0
TEST_1857,225.0
TEST_1858,480.0
TEST_1859,271.0
TEST_1860,319.0
TEST_1861,444.0
TEST_1862,689.0
TEST_1863,689.0
TEST_1864,758.0
TEST_1865,797.0
TEST_1866,737.0
TEST_1867,573.0
TEST_1868,300.0
TEST_1869,452.0
TEST_1870,468.0
TEST_1871,166.0
TEST_1872,298.0
TEST_1873,246.0
TEST_1874,613.0
TEST_1875,366.0
TEST_1876,782.0
TEST_1877,428.0
TEST_1878,291.0
TEST_1879,774.0
TEST_1880,212.0
TEST_1881,93.0
TEST_1882,490.0
TEST_1883,74.0
TEST_1884,713.0
TEST_1885,766.0
TEST_1886,799.0
TEST_1887,270.0
TEST_1888,10.0
TEST_1889,675.0
TEST_1890,642.0
TEST_1891,136.0
TEST_1892,506.0
TEST_1893,34.0
TEST_1894,649.0
TEST_1895,348.0
TEST_1896,384.0
TEST_1897,279.0
TEST_1898,275.0
TEST_1899,663.0
TEST_1900,770.0
TEST_1901,611.0
TEST_1902,456.0
TEST_1903,733.0
TEST_1904,610.0
TEST_1905,65.0
TEST_1906,610.0
TEST_1907,764.0
TEST_1908,738.0
TEST_1909,580.0
TEST_1910,42.0
TEST_1911,686.0
TEST_1912,788.0
TEST_1913,339.0
TEST_1914,733.0
TEST_1915,554.0
TEST_1916,220.0
TEST_1917,110.0
TEST_1918,135.0
TEST_1919,216.0
TEST_1920,644.0
TEST_1921,27.0
TEST_1922,309.0
TEST_1923,232.0
TEST_1924,712.0
TEST_1925,713.0
TEST_1926,756.0
TEST_1927,700.0
TEST_1928,139.0
TEST_1929,641.0
TEST_1930,290.0
TEST_1931,177.0
TEST_1932,269.0
TEST_1933,652.0
TEST_1934,28.0
TEST_1935,755.0
TEST_1936,519.0
TEST_1937,529.0
TEST_1938,406.0
TEST_1939,222.0
TEST_1940,206.0
TEST_1941,547.0
TEST_1942,533.0
TEST_1943,778.0
TEST_1944,412.0
TEST_1945,648.0
TEST_1946,9.0
TEST_1947,27.0
TEST_1948,44.0
TEST_1949,675.0
TEST_1950,661.0
TEST_1951,713.0
TEST_1952,176.0
TEST_1953,222.0
TEST_1954,569.0
TEST_1955,418.0
TEST_1956,165.0
TEST_1957,129.0
TEST_1958,750.0
TEST_1959,20.0
TEST_1960,187.0
TEST_1961,750.0
TEST_1962,282.0
TEST_1963,518.0
TEST_1964,262.0
TEST_1965,3.0
TEST_1966,208.0
TEST_1967,464.0
TEST_1968,567.0
TEST_1969,145.0
TEST_1970,46.0
TEST_1971,159.0
TEST_1972,492.0
TEST_1973,357.0
TEST_1974,649.0
TEST_1975,595.0
TEST_1976,199.0
TEST_1977,566.0
TEST_1978,474.0
TEST_1979,309.0
TEST_1980,67.0
TEST_1981,473.0
TEST_1982,466.0
TEST_1983,299.0
TEST_1984,358.0
TEST_1985,116.0
TEST_1986,501.0
TEST_1987,510.0
TEST_1988,550.0
TEST_1989,469.0
TEST_1990,606.0
TEST_1991,169.0
TEST_1992,419.0
TEST_1993,205.0
TEST_1994,355.0
TEST_1995,678.0
TEST_1996,178.0
TEST_1997,535.0
TEST_1998,60.0
TEST_1999,546.0
TEST_2000,246.0
TEST_2001,592.0
TEST_2002,60.0
TEST_2003,220.0
TEST_2004,577.0
TEST_2005,252.0
TEST_2006,243.0
TEST_2007,248.0
TEST_2008,292.0
TEST_2009,234.0
TEST_2010,357.0
TEST_2011,649.0
TEST_2012,176.0
TEST_2013,694.0
TEST_2014,170.0
TEST_2015,267.0
TEST_2016,330.0
TEST_2017,126.0
TEST_2018,632.0
TEST_2019,491.0
TEST_2020,528.0
TEST_2021,695.0
TEST_2022,241.0
TEST_2023,726.0
TEST_2024,637.0
TEST_2025,38.0
TEST_2026,407.0
TEST_2027,88.0
TEST_2028,169.0
TEST_2029,415.0
TEST_2030,180.0
TEST_2031,412.0
TEST_2032,28.0
TEST_2033,303.0
TEST_2034,70.0
TEST_2035,342.0
TEST_2036,17.0
TEST_2037,426.0
TEST_2038,276.0
TEST_2039,658.0
TEST_2040,179.0
TEST_2041,399.0
TEST_2042,76.0
TEST_2043,491.0
TEST_2044,623.0
TEST_2045,212.0
TEST_2046,7.0
TEST_2047,445.0
TEST_2048,510.0
TEST_2049,295.0
TEST_2050,669.0
TEST_2051,402.0
TEST_2052,518.0
TEST_2053,492.0
TEST_2054,792.0
TEST_2055,529.0
TEST_2056,76.0
TEST_2057,511.0
TEST_2058,519.0
TEST_2059,649.0
TEST_2060,764.0
TEST_2061,270.0
TEST_2062,587.0
TEST_2063,758.0
TEST_2064,579.0
TEST_2065,500.0
TEST_2066,265.0
TEST_2067,452.0
TEST_2068,264.0
TEST_2069,581.0
TEST_2070,129.0
TEST_2071,506.0
TEST_2072,674.0
TEST_2073,304.0
TEST_2074,411.0
TEST_2075,697.0
TEST_2076,634.0
TEST_2077,608.0
TEST_2078,46.0
TEST_2079,14.0
TEST_2080,126.0
TEST_2081,191.0
TEST_2082,495.0
TEST_2083,140.0
TEST_2084,197.0
TEST_2085,418.0
TEST_2086,267.0
TEST_2087,7.0
TEST_2088,242.0
TEST_2089,592.0
TEST_2090,287.0
TEST_2091,517.0
TEST_2092,661.0
TEST_2093,112.0
TEST_2094,585.0
TEST_2095,184.0
TEST_2096,685.0
TEST_2097,596.0
TEST_2098,759.0
TEST_2099,25.0
TEST_2100,464.0
TEST_2101,234.0
TEST_2102,178.0
TEST_2103,649.0
TEST_2104,569.0
TEST_2105,399.0
TEST_2106,257.0
TEST_2107,144.0
TEST_2108,299.0
TEST_2109,385.0
TEST_2110,243.0
TEST_2111,364.0
TEST_2112,231.0
TEST_2113,525.0
TEST_2114,427.0
TEST_2115,205.0
TEST_2116,537.0
TEST_2117,644.0
TEST_2118,394.0
TEST_2119,232.0
TEST_2120,751.0
TEST_2121,145.0
TEST_2122,566.0
TEST_2123,608.0
TEST_2124,756.0
TEST_2125,360.0
TEST_2126,696.0
TEST_2127,154.0
TEST_2128,36.0
TEST_2129,557.0
TEST_2130,534.0
TEST_2131,458.0
TEST_2132,647.0
TEST_2133,149.0
TEST_2134,610.0
TEST_2135,761.0
TEST_2136,336.0
TEST_2137,739.0
TEST_2138,43.0
TEST_2139,705.0
TEST_2140,28.0
TEST_2141,781.0
TEST_2142,308.0
TEST_2143,154.0
TEST_2144,450.0
TEST_2145,781.0
TEST_2146,495.0
TEST_2147,608.0
TEST_2148,165.0
TEST_2149,133.0
TEST_2150,692.0
TEST_2151,459.0
TEST_2152,501.0
TEST_2153,14.0
TEST_2154,291.0
TEST_2155,790.0
TEST_2156,733.0
TEST_2157,737.0
TEST_2158,127.0
TEST_2159,696.0
TEST_2160,620.0
TEST_2161,632.0
TEST_2162,228.0
TEST_2163,642.0
TEST_2164,277.0
TEST_2165,273.0
TEST_2166,273.0
TEST_2167,290.0
TEST_2168,319.0
TEST_2169,321.0
TEST_2170,165.0
TEST_2171,758.0
TEST_2172,587.0
TEST_2173,448.0
TEST_2174,289.0
TEST_2175,577.0
TEST_2176,302.0
TEST_2177,404.0
TEST_2178,441.0
TEST_2179,535.0
TEST_2180,323.0
TEST_2181,20.0
TEST_2182,415.0
TEST_2183,436.0
TEST_2184,686.0
TEST_2185,368.0
TEST_2186,22.0
TEST_2187,519.0
TEST_2188,315.0
TEST_2189,592.0
TEST_2190,625.0
TEST_2191,5.0
TEST_2192,578.0
TEST_2193,403.0
TEST_2194,264.0
TEST_2195,204.0
TEST_2196,699.0
TEST_2197,364.0
TEST_2198,397.0
TEST_2199,493.0
TEST_2200,153.0
TEST_2201,129.0
TEST_2202,375.0
TEST_2203,324.0
TEST_2204,450.0
TEST_2205,676.0
TEST_2206,170.0
TEST_2207,46.0
